timestamp,visitorid,event,itemid,transactionid
1433201153060,1217092,view,361884,
1433212548814,621897,view,462272,
1433198314143,441117,view,463280,
1433197387530,461019,view,14011,
1433199003207,226951,view,208270,
1435606486356,748001,transaction,168360,582.0
1433192960083,275069,view,126000,
1434494091026,451610,transaction,304081,5014.0
1433895681509,841939,addtocart,352258,
1434654069413,1254310,addtocart,376,
1433547560180,1133219,addtocart,76971,
1433916945735,398779,transaction,218277,1913.0
1433687726589,659301,addtocart,78144,
1433784004953,591906,transaction,97836,13314.0
1433166385094,406488,view,132405,
1441293870631,523058,transaction,125751,3692.0
1433220379932,85400,view,150973,
1434857504216,71192,transaction,279316,9146.0
1435333839594,548772,transaction,157121,2669.0
1433174999184,1306136,view,435705,
1433798607225,494369,addtocart,289633,
1433195827314,507679,view,73593,
1433195962550,1093035,view,48743,
1440512383756,1298962,transaction,161453,17530.0
1433716259811,1075423,addtocart,109663,
1434401408326,1092951,addtocart,389158,
1440787327114,1000306,transaction,374272,7645.0
1433209975042,214893,view,277767,
1433192105430,116812,view,3216,
1433140985452,891877,view,304946,
1433172459206,493719,view,287717,
1433553314482,217852,addtocart,283115,
1433142808487,1391676,view,334920,
1435373929842,106515,transaction,267663,16242.0
1433977597312,1161163,transaction,439679,10577.0
1434508854789,1087200,addtocart,287965,
1433164769802,307542,view,15153,
1433219788158,1022436,view,231933,
1433432054491,1317721,addtocart,425746,
1433193372423,1141573,view,190534,
1434510174956,217712,addtocart,12765,
1433212001519,1104567,view,174529,
1434434618125,520619,addtocart,2526,
1433201041375,223222,view,408897,
1434428494153,86123,transaction,206930,10512.0
1433146126351,894263,view,31954,
1433978497369,490761,addtocart,50221,
1433173641370,1406735,view,445749,
1439737604759,1095555,transaction,153778,13953.0
1433784306255,1212999,transaction,252023,17211.0
1433368865898,596234,transaction,461891,4708.0
1440695506774,1331780,transaction,368060,14043.0
1434065483048,85734,addtocart,50133,
1438561173821,18573,transaction,44172,13073.0
1434069492907,853361,addtocart,399486,
1433901471928,1255064,addtocart,340093,
1433218993538,1058384,view,257040,
1434475484351,38748,addtocart,257200,
1433141784182,1217583,view,457439,
1433187738932,445836,view,164304,
1433173312258,878815,view,288249,
1439421656379,44880,transaction,123175,10070.0
1434755570722,743319,transaction,207125,14011.0
1434674096360,1115272,addtocart,366809,
1433188690166,1152487,view,158314,
1433218706970,605824,view,370653,
1433385434195,983395,addtocart,384453,
1433203917499,141831,view,340982,
1433989524094,1143383,addtocart,140866,
1440541465488,155086,transaction,267196,12720.0
1433177379343,1106959,view,180753,
1433199648026,1102800,view,415610,
1433742993429,1140036,addtocart,421884,
1433212257284,536026,view,88289,
1433211102883,847601,view,215406,
1433188219521,149455,view,290361,
1433195613158,404403,view,141328,
1433214711313,364520,view,52547,
1433186470250,286616,view,461765,
1433174149652,155046,view,410928,
1433193865859,1351886,view,395952,
1440034418729,354436,transaction,208939,13851.0
1434560925714,346597,addtocart,208689,
1434609285289,862543,addtocart,309557,
1433222280545,284950,view,105436,
1434300814920,1271013,addtocart,227667,
1433186369915,785644,view,15903,
1433218927233,288847,view,265966,
1433559828975,350566,transaction,16417,6912.0
1440954715098,1011796,transaction,124764,16272.0
1440192836276,152963,transaction,119736,15986.0
1433185617662,399318,view,389649,
1433221553324,1375235,view,38107,
1440796845904,796062,transaction,445676,3994.0
1434841488238,1167927,transaction,187934,4010.0
1433258874136,691766,transaction,8611,1466.0
1434728265055,198153,transaction,51483,7371.0
1433187603983,312699,view,388333,
1433212686889,1180863,view,211101,
1433520693621,548484,addtocart,129326,
1433506653457,249610,addtocart,384758,
1440638088100,1114887,transaction,123032,5831.0
1433196042603,675901,view,340921,
1434815146378,729026,addtocart,461749,
1441152532114,1003058,transaction,31058,2678.0
1434250606908,1065255,transaction,102925,11072.0
1433538438623,1078513,transaction,283916,17413.0
1433899724627,22970,addtocart,76971,
1434341311397,1053564,addtocart,174114,
1433360539153,101968,addtocart,231243,
1439149452496,744123,transaction,166106,8020.0
1440460705238,87226,transaction,126236,927.0
1434518509054,395585,addtocart,212767,
1433171005043,155896,view,343037,
1433222645309,751488,view,451561,
1434389376390,893998,addtocart,277749,
1433193493859,1317249,view,414346,
1433210559278,653331,view,139588,
1441130739822,837242,transaction,342425,10676.0
1433178498700,207777,view,122412,
1433187668394,1020707,view,277609,
1433823624704,311205,addtocart,47174,
1433199238491,385946,view,39439,
1434487815389,712773,addtocart,379652,
1439683070615,158701,transaction,207825,4267.0
1433164000160,505565,view,243566,
1434312350165,379058,transaction,254029,12342.0
1433201117009,195738,view,302563,
1435622016101,249053,transaction,159780,7150.0
1433215131435,671289,view,343144,
1433200377177,441713,view,304537,
1433193185341,95794,view,430550,
1434571056628,1213873,transaction,224832,12032.0
1435078931235,1356496,transaction,464385,4050.0
1433220428311,328465,view,452210,
1434803922451,1167457,addtocart,410587,
1433145999366,189146,view,127969,
1434594819238,1105004,addtocart,43239,
1433564481430,1292855,addtocart,97879,
1433642755910,272369,addtocart,385892,
1433186298387,517554,view,84874,
1441237631667,1150086,transaction,303637,16436.0
1433183875032,720065,view,364888,
1434068942247,1338256,addtocart,190004,
1433143428611,456973,view,322051,
1439407628737,446985,transaction,434652,16710.0
1438456574566,110412,transaction,171878,13563.0
1433178821502,1357607,view,166320,
1433189422602,904393,view,111912,
1434321418225,1150086,addtocart,126557,
1433216146984,450331,view,50863,
1433870027836,913285,transaction,210009,17433.0
1433190440211,350566,addtocart,268335,
1433737041793,444551,addtocart,268335,
1433180192150,1405153,view,204291,
1433222963026,442035,view,75006,
1433658620244,1127021,addtocart,357531,
1433351343645,57905,addtocart,16115,
1433216312927,1183045,view,651,
1433139262314,1396380,view,356401,
1433180065066,1346478,view,355994,
1433192997501,1143402,view,272446,
1434309857794,57286,addtocart,277765,
1433165986386,1108852,view,208080,
1433959535515,76757,transaction,67438,14193.0
1433173299857,1387232,view,357229,
1433992566975,315370,addtocart,408673,
1433199960510,135951,view,425581,
1439422981215,1385073,transaction,63543,2592.0
1433143227333,298694,view,69974,
1433191716712,39678,view,426271,
1433731611795,855640,addtocart,339075,
1434513313853,1378003,transaction,200425,114.0
1433194040323,825315,view,286872,
1433191530237,430390,view,89100,
1439407628737,446985,transaction,459475,16710.0
1433199298289,163905,view,42002,
1433148224671,580290,view,241555,
1433209953540,1156000,view,356653,
1433195557792,173858,view,141328,
1435170173925,952246,transaction,370180,8140.0
1433213368480,942860,view,205079,
1433180682950,962256,view,100520,
1433438614566,291283,addtocart,300559,
1433904979108,669826,addtocart,401434,
1433160493768,826010,view,138356,
1433215526460,1048683,view,373128,
1441055089820,542485,transaction,104628,13266.0
1433216813393,772309,addtocart,86191,
1434766956648,1089415,addtocart,214332,
1434132866787,371604,transaction,235796,10266.0
1434661030913,96557,addtocart,298516,
1434387177669,457395,addtocart,168358,
1433193200786,158096,view,181673,
1433181830587,518659,view,26270,
1434818889875,476084,addtocart,86476,
1433182985941,843120,view,13942,
1433201670962,164485,view,294089,
1433176118071,1327144,view,139593,
1434483334598,1206028,transaction,343637,17367.0
1433214242152,110284,view,440782,
1433449617957,503857,addtocart,244838,
1433184224934,1365567,view,13236,
1439278451827,193936,transaction,398115,15545.0
1434495770310,76757,addtocart,116677,
1433199459665,239228,view,273263,
1433273162266,163561,transaction,114121,9120.0
1434425410122,786149,addtocart,331039,
1433174209596,396829,view,31848,
1434732478559,684514,transaction,78496,3497.0
1433870819642,1306125,transaction,254365,2696.0
1434734572930,548772,transaction,393142,10643.0
1433143948630,456973,view,321129,
1433183901210,561041,view,229719,
1439847115504,527476,transaction,130599,12196.0
1434568402292,907887,addtocart,279457,
1433186605138,42951,view,100393,
1433188093092,572552,view,439055,
1434825125798,529280,addtocart,110517,
1439494338558,218648,transaction,354585,15476.0
1433180405370,1368966,view,236581,
1434383392022,1150086,transaction,458130,8353.0
1433185170981,1141111,view,388978,
1433177719355,796636,view,343104,
1435283100587,548772,transaction,242372,3097.0
1433180948569,1346478,addtocart,181202,
1438617559599,1118705,transaction,398042,15423.0
1433202715031,1183873,view,290250,
1433221545304,961749,view,72937,
1433171343717,1148386,view,310944,
1435602479988,684514,transaction,348677,943.0
1433198752282,589857,view,92814,
1434426873110,1083369,addtocart,27897,
1433546403180,1267633,addtocart,179047,
1439928199678,770741,transaction,250084,12838.0
1435266251593,548772,transaction,417927,15985.0
1440109779539,1170959,transaction,147053,598.0
1433169869929,701864,view,80614,
1433138613441,743835,view,340825,
1433975385611,291363,addtocart,62599,
1434685655273,768350,addtocart,58638,
1439066174885,1178073,transaction,254052,13690.0
1433199743837,1294036,view,353693,
1439555339412,608513,transaction,251396,8580.0
1434566156930,1165148,transaction,283816,13427.0
1433174171974,39626,view,78037,
1433188726462,581802,view,466634,
1433214082704,1105950,view,153889,
1439577076862,247235,transaction,369933,2304.0
1433200270237,1034065,view,448044,
1433176835946,322407,view,277275,
1433164111244,496784,view,326436,
1433194405752,1171490,view,74921,
1433198576796,676014,view,70617,
1433179225129,899237,view,370653,
1433453378248,998545,transaction,286731,4003.0
1434346873713,788643,addtocart,262177,
1434133127784,1192198,addtocart,291946,
1433214391196,549932,view,261368,
1434067657666,1161163,addtocart,94521,
1434738078812,684514,transaction,441966,1025.0
1434919637096,518294,transaction,243167,12596.0
1433514818655,513605,addtocart,258125,
1435545814868,574213,transaction,90487,5296.0
1433182280320,1380605,view,147651,
1433182834067,815279,view,12489,
1433224105609,1177047,view,164750,
1433467708741,379058,addtocart,83663,
1433184858096,173858,addtocart,145238,
1439752629162,861299,transaction,313462,16368.0
1440374743130,530559,transaction,424624,8220.0
1434633742189,491788,addtocart,461686,
1440382491960,1053591,transaction,64451,9175.0
1433216292689,1042760,view,88243,
1434504063192,594619,addtocart,392474,
1433180735603,1045411,view,60918,
1439836171580,1150086,transaction,57577,902.0
1433196662586,389522,view,91441,
1433880920190,1356496,addtocart,66509,
1433187485211,658145,addtocart,391289,
1433184644806,1161773,view,44897,
1433194102355,286616,view,146613,
1433175640814,355668,view,158594,
1433216029128,110015,view,191309,
1433694056316,472487,addtocart,172894,
1433221312059,1167924,view,269620,
1434828422717,958405,addtocart,436694,
1434597691394,1105004,addtocart,250908,
1433882134831,76757,addtocart,248676,
1433181186896,524286,view,167978,
1433179512529,1183113,view,324077,
1440013415205,927075,transaction,239080,2061.0
1438896993925,964767,transaction,178355,15503.0
1433192938939,1242160,view,385376,
1433217543958,322679,view,352247,
1440782734680,446543,transaction,167769,14846.0
1433215257996,1105628,view,174284,
1433184907457,876765,view,172159,
1433365662374,438441,transaction,372206,4110.0
1434568972433,167965,addtocart,137189,
1433197607640,1052905,view,182514,
1441064300239,1318167,transaction,404615,10277.0
1434660542271,380385,addtocart,222333,
1433179184480,286616,view,57373,
1433200917167,939149,view,116133,
1433143053863,412481,view,110151,
1433182321005,1287463,view,379034,
1433175801090,1253952,view,26634,
1434747731610,530559,transaction,315571,330.0
1433185185210,262817,view,340329,
1433974894034,138131,transaction,113419,2373.0
1440704780232,553624,transaction,205777,6816.0
1433190414234,350566,view,268335,
1434756695955,965471,addtocart,162745,
1433985572818,577262,addtocart,458124,
1435349235872,1075423,transaction,385355,8786.0
1441211006199,330222,transaction,384302,2434.0
1433184908271,780441,view,189381,
1434496183606,1015139,addtocart,201620,
1433170910881,819604,view,455763,
1433213100058,344668,view,350103,
1433199334924,1314435,view,30405,
1433168916412,258866,view,420271,
1433973042067,498283,addtocart,160272,
1434562836302,867168,addtocart,461614,
1434610394865,339528,addtocart,268883,
1433212417462,349430,view,409169,
1433194053638,1211545,view,107853,
1439331242169,152963,transaction,458365,12611.0
1433353594091,57905,addtocart,138027,
1433176349976,412614,view,29196,
1434934628064,68449,transaction,303790,9652.0
1433212551244,845439,view,165568,
1433177971259,518659,view,143185,
1433800395591,91271,addtocart,198780,
1433210500365,580845,view,73282,
1433915151237,1037173,addtocart,277119,
1433201567180,742458,view,208939,
1434418105652,903822,addtocart,422948,
1433180079421,819050,view,25235,
1434482637646,76757,addtocart,222166,
1433557203704,21048,transaction,462461,17171.0
1433202781983,388556,view,306289,
1433200855725,316621,view,57899,
1433143331734,1213884,addtocart,364064,
1433187121080,918020,addtocart,412898,
1433221908552,68287,view,117643,
1433188062282,589739,view,246733,
1433185190284,1165098,view,328467,
1434413210423,1389709,addtocart,199910,
1433176296327,938537,view,170262,
1434465099751,884108,addtocart,266843,
1433181974599,107121,view,438001,
1434474567924,872338,addtocart,164045,
1433180789694,1287053,view,216305,
1433177509390,323550,view,91027,
1433223299020,1241483,view,16813,
1433194818711,1125746,view,62374,
1434169548768,701557,addtocart,110991,
1433955518762,518659,addtocart,117286,
1433184842497,585535,view,288359,
1433457982999,1028639,transaction,343861,14092.0
1433211879121,1182250,view,234493,
1433194637960,939182,view,48743,
1434088782557,415676,addtocart,173365,
1434405783522,717294,transaction,268883,6469.0
1435606383482,836635,transaction,232406,14034.0
1433209679415,236894,view,247511,
1433204208820,263326,view,425078,
1433160188391,646621,view,357411,
1433168067178,1291803,view,375181,
1439414393207,686012,transaction,289858,14359.0
1433175016210,314189,view,138027,
1434500252395,3868,addtocart,194593,
1433217920151,960480,view,264604,
1433189212692,861030,view,59866,
1440963153074,754039,transaction,113935,3745.0
1434335746586,731332,addtocart,367664,
1433201703012,1316916,view,436195,
1433187911062,690165,view,405372,
1433222057888,125625,view,25071,
1433608670607,135091,addtocart,430240,
1433207011968,286616,view,275559,
1433200950344,601622,view,77210,
1433222713516,1181465,view,157605,
1433256449691,1236116,addtocart,91443,
1439383079514,770651,transaction,358594,13244.0
1439877407216,516157,transaction,73617,7176.0
1434747715752,12295,addtocart,86452,
1433353255101,499833,transaction,152236,7919.0
1433221858314,1016014,view,303203,
1433173583510,1348711,view,8853,
1433177897771,261887,view,59405,
1434670096367,1165288,addtocart,309778,
1433456256657,980766,addtocart,414995,
1433439246631,434418,transaction,349140,3785.0
1435364428331,138131,transaction,201671,3118.0
1433180972583,94920,view,447661,
1433192446768,1192112,view,364961,
1435271797194,447405,transaction,216266,5616.0
1433202035431,1056971,view,244458,
1433172734280,1282548,view,351683,
1433181671609,35235,view,136339,
1434645765306,951952,addtocart,397292,
1433219797366,495123,view,94358,
1433371661197,542183,transaction,404369,1520.0
1433204403273,541115,view,238059,
1433189704772,521853,view,360516,
1433171482791,412661,view,76249,
1433195382840,1388685,view,350157,
1433632774366,186588,addtocart,60100,
1433292572282,1161163,addtocart,416012,
1433209117243,593142,view,393111,
1433888272848,190023,addtocart,74952,
1440186695058,152963,transaction,26228,13640.0
1433194148576,820159,view,305196,
1434710904664,983154,addtocart,327771,
1434147145720,1206138,transaction,133282,15140.0
1433219984012,713367,view,200469,
1433223563569,59700,view,240925,
1438915292326,167101,transaction,104891,6769.0
1434573841113,684514,addtocart,286645,
1433193265447,516010,view,30024,
1433209087062,31036,view,98467,
1433197893789,643673,view,288092,
1439950560907,861299,transaction,442286,773.0
1433212771920,627100,view,352931,
1433183185052,682276,view,428294,
1433193558308,926577,view,279866,
1440526340482,1012108,transaction,134484,5310.0
1433791884939,188096,addtocart,75820,
1433172868159,235724,view,140540,
1435018307443,677318,transaction,343151,10377.0
1434488393636,1114894,addtocart,161182,
1433180399214,870184,view,291860,
1440449809671,80204,transaction,334401,2187.0
1439845190392,797409,transaction,211592,16536.0
1433211544901,617132,view,79170,
1433190120374,664810,view,389037,
1433201240138,487197,view,184248,
1439152520184,1211924,transaction,361463,7160.0
1433194054122,620964,view,102399,
1433219033950,1089212,view,395845,
1434521851090,372549,transaction,300252,3970.0
1433363734747,650748,addtocart,246721,
1433177310476,1100831,view,131385,
1433218673391,277459,view,51086,
1433187814627,639332,addtocart,294438,
1434003653994,1211914,transaction,241274,6879.0
1433196456203,1239166,view,360543,
1438537553849,4368,transaction,258208,5914.0
1433200672284,1396072,view,304910,
1440623880733,569539,transaction,353965,14540.0
1433197393884,982276,view,357362,
1434555586107,1042112,addtocart,314285,
1434000456008,1320730,transaction,309778,16989.0
1433220141392,1394724,view,291689,
1433983757383,297134,addtocart,245530,
1433182505951,485265,view,457189,
1433351124420,50921,transaction,448481,7534.0
1434423669925,427421,addtocart,457843,
1433174926523,945706,view,121318,
1433202752292,1056971,view,244458,
1434064962206,867042,addtocart,388276,
1433215856853,1400803,view,403757,
1434144101506,141649,addtocart,315763,
1434470057451,313384,addtocart,163724,
1433184761954,761633,view,397068,
1433196581316,1282791,view,125717,
1433778714146,213145,addtocart,375976,
1434556661380,988939,addtocart,224832,
1433956145523,792741,transaction,77514,5658.0
1433881393176,841939,transaction,39677,12866.0
1433170161899,386662,view,227276,
1434832238812,919028,addtocart,345279,
1434149441108,734719,addtocart,123212,
1433442383975,1183201,addtocart,445573,
1433310300873,226253,addtocart,213670,
1433142178242,1166506,view,186728,
1435545076288,917500,transaction,160015,6007.0
1434323450218,899469,addtocart,399010,
1433216369398,446011,view,299658,
1433176512247,745292,view,82278,
1433209063449,658944,view,33487,
1433138789861,456617,view,160904,
1439507472546,247235,transaction,2567,17347.0
1433224186703,1174398,view,436748,
1433182915304,253880,view,420088,
1433165833059,574382,view,306400,
1433183609164,1074325,view,51314,
1433209605369,1152772,view,351869,
1433211599897,1262002,view,354289,
1440088809310,816889,transaction,246532,8832.0
1433168070128,1089719,view,405819,
1439228190588,242740,transaction,390799,11465.0
1433140953413,922425,view,57876,
1439233938183,336596,transaction,15283,13504.0
1434416399222,555583,addtocart,264605,
1433199601907,552612,view,63133,
1433177819583,490410,view,78128,
1433216469879,330067,view,356591,
1433192239312,1267461,view,49521,
1433215172360,1229251,view,246411,
1434680037008,623823,addtocart,420380,
1433186556413,468309,view,369108,
1433199810463,331130,view,393419,
1433185851961,393685,view,197840,
1433781078040,157810,addtocart,230257,
1434648769622,874524,addtocart,219550,
1433173553093,1144398,view,31691,
1434567557856,682031,addtocart,442504,
1434415692720,865765,addtocart,201620,
1440183017725,14796,transaction,284663,10592.0
1433218820997,1398678,view,184585,
1433190951438,242650,view,9716,
1433192245947,902815,view,437391,
1433220616518,1217827,view,91998,
1433211246936,547718,view,74279,
1433172285865,36694,view,199417,
1433377672212,144265,addtocart,401115,
1434391088553,875801,addtocart,317093,
1434323493723,1039753,addtocart,142510,
1433820620354,1195980,addtocart,275147,
1434282298098,198648,addtocart,42002,
1433544884771,1225177,addtocart,371,
1433139551243,1373843,view,435916,
1433194969017,173858,view,433702,
1433451880976,221190,addtocart,80435,
1440085336891,822869,transaction,158808,11445.0
1433179935266,823905,view,418491,
1433216680880,307744,view,405649,
1433191439767,409673,view,37554,
1438725929621,241356,transaction,181315,7431.0
1433891404323,1289478,addtocart,216152,
1435615864972,1261090,transaction,61303,10544.0
1433204071400,1375867,view,190076,
1434496646251,999601,addtocart,379841,
1433211691469,334724,view,315545,
1433183358408,329494,view,69599,
1438580916675,532575,transaction,546,6810.0
1433182149752,1327896,view,340093,
1433219816144,135445,view,417992,
1440034425864,831387,transaction,264379,6820.0
1440925330239,850462,transaction,64776,14802.0
1433992863056,1393980,transaction,178498,6326.0
1434600564478,240968,addtocart,24150,
1433203696657,76339,view,447888,
1434331128701,1014386,addtocart,174719,
1433215000160,754801,view,305588,
1435090670704,860228,transaction,383488,5082.0
1433194637929,1123106,view,52635,
1439346908589,863549,transaction,371204,12864.0
1433220017390,761481,view,329467,
1433207886687,611548,addtocart,442837,
1433170603648,965292,view,416180,
1433174289587,261301,view,233695,
1438662653757,968156,transaction,233200,2451.0
1438776815598,1286525,transaction,60957,3198.0
1433900179053,660659,addtocart,190534,
1438812365446,821436,transaction,373842,17441.0
1435445209306,1216792,transaction,134790,6653.0
1434073756829,360333,addtocart,443103,
1433214827402,497437,view,141328,
1440445118937,303381,transaction,444365,6365.0
1433172409757,63121,view,310791,
1439494646028,1197343,transaction,409530,6993.0
1434658620633,957284,addtocart,281749,
1433186146350,204795,view,178053,
1433206857050,780030,view,151466,
1433185295649,887513,view,445224,
1433784402183,841939,addtocart,291893,
1433212454162,1364162,view,315543,
1433211285365,487503,view,285710,
1434562757580,377983,addtocart,25744,
1433783379428,878285,addtocart,120752,
1433175505223,643673,view,265775,
1433200939093,354246,view,405645,
1434505829105,898067,addtocart,85678,
1434642857881,139346,addtocart,389135,
1433212367945,1132425,view,341780,
1433172105048,524440,view,394217,
1433199100995,476360,view,334350,
1433377677494,438441,transaction,119736,8568.0
1433198644886,433065,view,379962,
1434074628782,861651,transaction,339346,5956.0
1433222258971,1229852,view,315393,
1433170834936,1210583,view,200544,
1433167918721,1087269,view,248973,
1433141507504,804516,view,425682,
1433556095604,1398811,addtocart,266553,
1433611114251,939309,transaction,420079,12040.0
1440349450385,1366787,transaction,237955,15899.0
1433262951538,705177,transaction,319855,5346.0
1433950957639,192845,addtocart,55227,
1433273850714,566850,transaction,410143,12715.0
1433174434402,137322,view,159822,
1438990357993,1210136,transaction,456858,4139.0
1433635373442,672218,addtocart,243168,
1433224467916,1139919,view,32971,
1433275423444,1272639,addtocart,12829,
1434607114433,1081526,addtocart,385828,
1433183101306,984314,view,83277,
1440708658471,173863,transaction,298120,10728.0
1439843414656,967783,transaction,461686,11803.0
1433728140448,1228324,transaction,369924,15498.0
1433213814452,206767,view,107461,
1433139484752,439887,view,404799,
1439484615532,933225,transaction,108984,10002.0
1433215407519,13660,view,229819,
1433290973503,138131,transaction,105334,12711.0
1433205877530,925748,view,293196,
1435002268848,765630,transaction,440129,16278.0
1438968524987,1331702,transaction,240248,9852.0
1434258658805,530008,addtocart,13224,
1433211969755,694179,view,68390,
1433206746855,255738,view,146528,
1435281955328,622717,transaction,211418,1411.0
1433173177055,629440,view,286981,
1433211551342,249911,view,217932,
1433182412055,1056688,view,138130,
1434826164845,676065,addtocart,51969,
1434667526290,551756,addtocart,149174,
1433220760941,228540,view,425592,
1440425440569,876029,transaction,188069,11533.0
1433167993738,469613,view,235741,
1435160879549,619835,transaction,222393,6058.0
1433157333192,183186,view,385524,
1433205705703,174000,view,150318,
1433218656157,443049,view,242521,
1434492295936,735499,addtocart,246196,
1433200414277,502013,view,28537,
1433216118739,214720,view,428257,
1433175708754,302896,view,257196,
1433450166772,428886,transaction,193518,4394.0
1433954422044,357335,addtocart,253710,
1433799414628,1093035,addtocart,289633,
1433196910614,380006,view,276883,
1433887297492,1168222,transaction,392826,9370.0
1435251642132,300259,transaction,257040,3177.0
1433199828347,871686,view,394046,
1433183525599,775566,view,180896,
1433194199036,825315,view,317464,
1433139753337,1373843,view,466550,
1433164935939,216963,view,260667,
1438965078790,152963,transaction,9877,613.0
1434504127046,898067,addtocart,167107,
1433701566432,1356867,addtocart,133302,
1433191568740,1123106,view,256023,
1433208455253,404403,view,114137,
1434571140388,1269683,addtocart,198376,
1433216644135,786713,view,344603,
1435098814495,222046,transaction,175746,2128.0
1433193284153,516010,view,30024,
1440522050133,152963,transaction,190000,16010.0
1433196976923,650274,view,414792,
1433211529930,1130398,view,98547,
1433192916241,251908,view,212837,
1433875765669,517428,addtocart,207967,
1434648233767,803139,transaction,198070,10338.0
1439924274817,1126793,transaction,408305,9713.0
1440115309486,556880,transaction,13417,5595.0
1434757382579,1391930,addtocart,248569,
1433175978833,1183548,view,141361,
1434336971256,913045,addtocart,130804,
1433190572479,936344,view,296649,
1433222719578,1107507,view,444338,
1434825271045,12506,transaction,232085,12153.0
1433181013901,589551,view,109618,
1433174802315,373359,view,213888,
1433216213956,1271715,view,250901,
1433201070037,212503,view,11472,
1433209968240,1345864,view,9711,
1434054543986,694903,addtocart,411868,
1434589148404,1134975,addtocart,412622,
1433217523569,1012170,view,178502,
1433961960716,460599,addtocart,360200,
1434769726416,597178,addtocart,373421,
1438454142090,1396315,transaction,165650,13464.0
1433217112577,796623,view,227628,
1433178690583,863144,view,133796,
1433180101633,156009,addtocart,279457,
1433199372270,460636,view,355613,
1433178827209,511687,view,429579,
1438798161328,412091,transaction,72031,2895.0
1433203300356,463754,view,77267,
1433187475521,1404869,view,368081,
1433197263296,468046,view,408504,
1433182657653,404403,view,150100,
1440690430356,152963,transaction,320130,10648.0
1433287508559,286616,addtocart,149767,
1433190060886,189869,view,285411,
1434046733956,1276807,transaction,275541,7265.0
1433218137686,530511,view,446409,
1434603981334,880513,transaction,433441,9212.0
1433211551637,1317896,view,174185,
1433217777146,555263,view,386401,
1440293582348,373852,transaction,385475,9587.0
1433376655938,519707,addtocart,160272,
1433171416403,1387216,view,354233,
1434607140544,617793,transaction,401122,13057.0
1433142008902,1083051,view,13407,
1433199901517,660356,view,323983,
1433201739439,655185,view,190122,
1433297342483,263391,transaction,248614,16835.0
1433163903191,431749,view,466650,
1433170388704,991976,view,307328,
1434468882242,556379,addtocart,210953,
1433181987080,796665,view,418930,
1433185411341,226832,view,391765,
1434210774362,361470,addtocart,63769,
1433199304549,1055684,addtocart,149174,
1433161570049,1020129,view,60321,
1439744316380,692368,transaction,46156,16722.0
1433205905594,925748,view,293196,
1433347846362,1293841,addtocart,244939,
1433869671540,1080762,addtocart,452128,
1434464563164,528074,transaction,24418,6075.0
1433171047406,1098018,view,61273,
1433173269306,1130627,view,384925,
1433288512487,286616,addtocart,132672,
1433379818886,693104,transaction,207749,16627.0
1435040709878,1338125,transaction,273342,8728.0
1433201102299,17799,view,121763,
1434009339436,1398126,addtocart,124006,
1435177859352,896347,transaction,69333,3010.0
1433178501357,1246758,view,46156,
1433187991055,1384392,view,432478,
1441128753959,530559,transaction,299954,14289.0
1433157546430,633164,view,381265,
1433192361649,880180,view,58729,
1433184182205,408169,view,375955,
1433280057038,904152,addtocart,441668,
1433869024709,76757,transaction,264915,6981.0
1439001581818,198045,transaction,111052,10166.0
1433213831276,1177215,view,365752,
1433164120244,307542,view,45237,
1433623217239,190940,transaction,169583,16347.0
1435458232855,530559,transaction,150547,14572.0
1433545434173,1137997,transaction,234255,14551.0
1440536041863,1352044,transaction,111122,12481.0
1433179378574,573658,view,389181,
1440874015848,737053,transaction,72911,2073.0
1440809415756,900966,transaction,80503,17110.0
1433204585226,541115,view,302563,
1433190506290,341068,addtocart,63935,
1439580226983,772262,transaction,320130,521.0
1433996023953,1336013,addtocart,91722,
1433187634099,860597,view,30881,
1435102582248,809109,transaction,316010,3908.0
1434680951443,105129,addtocart,329311,
1433182558693,563138,view,410698,
1433201069164,535601,view,162153,
1439701075389,178281,transaction,7943,7882.0
1433192990514,560496,view,5263,
1434998693357,542498,transaction,300536,16937.0
1434570125780,1130129,addtocart,304877,
1433909116316,371146,addtocart,50197,
1433180525793,286616,view,49521,
1433907614838,860795,addtocart,124556,
1433166459848,1049108,view,389764,
1433139293827,743010,view,99612,
1440701042386,1283922,transaction,293416,1641.0
1439120090085,234593,transaction,272455,2886.0
1433215269283,1396426,view,116578,
1434499013294,76757,addtocart,43404,
1433188117468,286616,view,89977,
1433202039904,1113467,view,221124,
1433164924724,657560,view,86904,
1434807867126,1009638,addtocart,287182,
1433187655538,827739,view,386399,
1433184342152,404403,transaction,4887,7630.0
1433204697666,1331396,view,124888,
1433188247781,1103032,view,110393,
1433213590796,877602,view,374262,
1433902888384,1104300,addtocart,202825,
1433213024172,526446,view,408821,
1433221585010,1153198,view,388242,
1434991061858,373182,transaction,139243,7776.0
1433177698223,1348836,view,419814,
1434411437694,1349402,addtocart,8122,
1433169677179,246562,view,308025,
1434294960927,1072397,addtocart,126623,
1434502422574,960661,addtocart,58719,
1440172953534,1043535,transaction,290227,5337.0
1433215501071,470810,view,54486,
1433206273461,1065770,view,428905,
1440452832212,553749,transaction,310702,3587.0
1433212301172,474137,view,289078,
1434558540590,1166958,addtocart,5821,
1433219657408,580909,view,97460,
1434771301225,379646,addtocart,204494,
1440519789874,303381,transaction,452908,13241.0
1435552622896,387388,transaction,48030,1021.0
1434567535726,684514,addtocart,94442,
1433708243475,451673,addtocart,60792,
